时间,类型,结果,燃,弹,钢,铝,获得物品 1,数量,获得物品 2,数量
2017/05/17 09:24:12,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/17 09:23:59,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 08:07:01,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 07:30:02,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/17 07:19:41,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/17 06:43:07,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 06:12:55,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/17 05:57:59,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/17 05:25:38,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/17 05:25:28,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/17 05:25:19,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/17 03:35:30,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/17 03:35:20,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 02:46:44,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 02:31:56,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/17 02:12:10,長距離練習航海,成功,0,100,30,0,,,,
2017/05/17 01:48:21,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/17 01:41:39,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/17 01:08:37,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/17 00:59:55,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 23:51:37,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/16 23:51:26,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 23:51:12,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 22:15:35,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 21:56:25,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 21:15:51,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/16 21:13:53,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 20:34:23,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/16 20:33:23,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/16 20:33:13,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 07:03:07,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 06:43:31,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 06:33:05,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 06:03:11,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 06:02:02,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/16 05:54:12,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 05:22:47,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 05:22:38,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 04:52:51,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 04:34:37,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/16 04:16:30,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 03:53:50,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/16 03:40:21,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 03:13:41,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/16 03:02:34,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/16 03:02:24,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 02:31:55,防空射撃演習,成功,0,0,0,92,,,,
2017/05/16 02:21:00,長距離練習航海,成功,0,100,30,0,,,,
2017/05/16 01:51:10,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/16 01:50:55,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/16 00:28:17,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 23:55:08,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/15 23:54:13,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/15 23:52:41,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 17:28:36,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 16:58:10,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/15 16:57:59,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 16:09:40,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/15 16:00:11,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 15:30:02,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/15 15:29:42,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/15 15:29:32,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 05:31:23,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/15 05:31:14,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/15 05:31:05,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 04:13:17,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 03:36:08,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/15 03:25:43,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/15 02:47:31,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/15 02:47:22,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 02:05:45,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 01:36:04,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/15 01:35:54,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/15 01:35:40,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 01:04:25,長距離練習航海,成功,0,100,30,0,,,,
2017/05/15 00:22:05,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/15 00:19:24,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 23:37:01,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/14 23:36:39,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 22:31:13,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/14 22:31:01,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 22:30:49,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 19:33:59,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 19:14:30,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 19:07:23,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/14 18:53:19,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 18:43:50,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 18:11:32,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 18:11:21,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 16:53:00,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 16:51:29,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 16:12:18,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/14 16:12:06,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/14 16:11:54,長距離練習航海,成功,0,100,30,0,,,,
2017/05/14 04:53:18,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 04:53:08,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 03:56:31,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/14 03:33:35,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/14 03:22:34,長距離練習航海,成功,0,100,30,0,,,,
2017/05/14 02:51:37,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/14 02:51:25,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/14 02:51:15,長距離練習航海,成功,0,100,30,0,,,,
2017/05/13 21:53:43,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/13 21:53:32,長距離練習航海,成功,0,100,30,0,,,,
2017/05/13 19:27:15,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/13 19:27:04,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/13 19:26:51,長距離練習航海,成功,0,100,30,0,,,,
2017/05/13 06:52:44,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/13 06:25:12,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/13 06:18:07,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/13 05:39:09,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/13 05:02:06,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/13 05:01:56,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/13 04:21:35,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/13 04:21:26,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/13 03:28:24,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/13 03:28:04,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/13 03:27:38,長距離練習航海,成功,0,100,30,0,,,,
2017/05/13 01:18:13,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/13 01:18:02,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/13 00:25:15,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 23:59:00,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 23:45:19,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/12 23:45:07,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 23:07:58,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/12 22:53:29,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 22:19:49,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/12 22:19:31,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 21:25:18,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 21:25:07,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 20:49:28,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/12 20:49:17,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 20:21:01,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/12 20:01:53,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 19:31:07,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 18:36:09,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 18:33:58,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 17:54:10,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/12 17:53:58,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/12 17:53:46,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 05:37:51,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 05:37:41,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 04:49:15,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 04:43:58,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 04:14:27,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 04:06:46,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 04:02:43,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/12 03:45:02,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 03:17:48,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 03:15:25,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 02:37:02,長距離練習航海,成功,0,100,30,0,,,,
2017/05/12 02:32:42,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 02:06:47,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/12 01:52:03,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/12 00:16:06,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/11 23:57:45,長距離練習航海,成功,0,100,30,0,,,,
2017/05/11 23:24:21,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/11 23:24:03,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 22:26:27,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 21:56:18,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/11 21:55:50,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/11 21:55:34,長距離練習航海,成功,0,100,30,0,,,,
2017/05/11 04:07:30,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/11 04:07:21,長距離練習航海,成功,0,100,30,0,,,,
2017/05/11 03:55:48,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/11 03:37:05,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 03:16:09,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/11 03:06:55,長距離練習航海,成功,0,100,30,0,,,,
2017/05/11 02:36:20,防空射撃演習,成功,0,0,0,92,,,,
2017/05/11 02:36:08,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 01:12:46,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/11 01:12:35,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 01:06:57,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/11 00:42:06,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/11 00:20:20,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/11 00:09:53,長距離練習航海,成功,0,100,30,0,,,,
2017/05/10 23:37:00,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/10 23:36:44,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 22:12:10,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/10 22:11:58,長距離練習航海,成功,0,100,30,0,,,,
2017/05/10 21:58:11,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/10 21:31:40,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 21:12:02,防空射撃演習,成功,0,0,0,92,,,,
2017/05/10 21:01:50,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 20:31:00,防空射撃演習,成功,0,0,0,92,,,,
2017/05/10 20:30:47,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 18:41:37,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/10 18:41:17,防空射撃演習,成功,0,0,0,92,,,,
2017/05/10 18:41:07,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 14:09:17,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/10 14:09:06,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/10 14:08:54,長距離練習航海,成功,0,100,30,0,,,,
2017/05/10 03:26:11,長距離練習航海,成功,0,100,30,0,,,,
2017/05/10 03:00:32,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/10 02:56:25,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/10 02:53:27,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 02:23:39,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/10 01:53:36,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/10 01:50:34,長距離練習航海,成功,0,100,30,0,,,,
2017/05/10 01:12:40,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/10 01:05:04,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 23:54:25,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/09 23:54:11,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 23:53:56,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/09 21:32:56,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 20:57:38,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 20:51:01,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/09 20:45:19,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 20:12:55,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 20:12:44,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/09 18:26:03,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/09 18:15:02,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 17:45:19,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/09 17:45:08,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 17:44:58,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 05:11:38,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 05:01:52,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 04:31:45,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/09 04:23:27,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/09 03:51:47,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/09 03:46:31,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/09 03:46:19,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/09 03:21:55,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 03:05:08,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 02:48:02,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 02:23:08,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/09 02:16:08,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 01:42:06,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/09 01:41:55,長距離練習航海,成功,0,100,30,0,,,,
2017/05/09 00:48:40,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/09 00:48:18,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/09 00:48:07,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 21:25:05,長距離練習航海,失敗,0,0,0,0,,,,
2017/05/08 21:24:29,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 21:24:10,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/08 20:54:49,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 20:44:13,防空射撃演習,大成功,0,0,0,138,,,,
2017/05/08 20:25:04,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 20:03:39,防空射撃演習,大成功,0,0,0,138,家具箱（小）,1,,
2017/05/08 19:58:00,東京急行(弐),成功,483,0,230,0,家具箱（小）,1,,
2017/05/08 19:54:23,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 19:21:13,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 19:13:20,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 18:41:28,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 18:27:32,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 18:11:18,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 17:46:45,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 17:32:14,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 17:02:29,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/08 17:02:15,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/08 17:02:03,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 05:09:15,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 04:48:08,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 04:28:05,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/08 04:27:52,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 03:57:40,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 03:41:48,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/08 03:23:03,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 03:00:34,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/08 02:46:39,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 02:13:13,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 02:12:12,長距離練習航海,成功,0,100,30,0,,,,
2017/05/08 01:36:15,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 01:16:01,東京急行(弐),大成功,724,0,345,0,家具箱（小）,1,,
2017/05/08 01:15:46,防空射撃演習,成功,0,0,0,92,,,,
2017/05/08 01:05:29,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/08 00:29:42,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/08 00:20:26,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/07 23:48:59,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
2017/05/07 23:47:51,長距離練習航海,成功,0,100,30,0,,,,
2017/05/07 22:43:40,長距離練習航海,成功,0,100,30,0,高速修復材,1,,
2017/05/07 22:14:00,東京急行(弐),大成功,724,0,345,0,,,,
2017/05/07 22:13:48,防空射撃演習,成功,0,0,0,92,家具箱（小）,1,,
