时间,海域,地图点,状态,战况,敌舰队,捞！,大破舰,旗舰,旗舰 (第二舰队),MVP,MVP (第二舰队)
2017/02/21 14:49:03,日本近海/七尾北湾/舞鶴湾(37-1 甲),9(道中),進撃,完全勝利!!!S,先遣侵入潜水艦隊旗艦,浦風,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:47:30,日本近海/七尾北湾/舞鶴湾(37-1 甲),2(道中),進撃,勝利S,深海軽快戦隊 先行侵入群,,无,利根改二(Lv.95),,筑摩改二(Lv.96),
2017/02/21 14:46:32,日本近海/七尾北湾/舞鶴湾(37-1 甲),1(道中),進撃,完全勝利!!!S,深海侵入潜水艦隊 先遣群,,无,利根改二(Lv.95),,夕張改(Lv.121),
2017/02/21 14:45:00,日本近海/七尾北湾/舞鶴湾(37-1 甲),4(道中),出撃,勝利A,深海侵入機動部隊 前衛群,,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:41:51,日本近海/七尾北湾/舞鶴湾(37-1 甲),9(道中),進撃,勝利S,先遣侵入潜水艦隊旗艦,,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:40:26,日本近海/七尾北湾/舞鶴湾(37-1 甲),2(道中),進撃,完全勝利!!!S,深海軽快戦隊 先行侵入群,,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:39:30,日本近海/七尾北湾/舞鶴湾(37-1 甲),1(道中),進撃,完全勝利!!!S,深海侵入潜水艦隊 先遣群,,无,利根改二(Lv.95),,夕張改(Lv.121),
2017/02/21 14:38:33,日本近海/七尾北湾/舞鶴湾(37-1 甲),4(道中),出撃,勝利A,深海侵入機動部隊 前衛群,,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:34:40,日本近海/七尾北湾/舞鶴湾(37-1 甲),9(道中),進撃,勝利S,先遣侵入潜水艦隊旗艦,初雪,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:32:53,日本近海/七尾北湾/舞鶴湾(37-1 甲),2(道中),進撃,勝利S,深海軽快戦隊 先行侵入群,白雪,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:31:47,日本近海/七尾北湾/舞鶴湾(37-1 甲),1(道中),進撃,完全勝利!!!S,深海侵入潜水艦隊 先遣群,,无,利根改二(Lv.95),,夕張改(Lv.121),
2017/02/21 14:30:32,日本近海/七尾北湾/舞鶴湾(37-1 甲),4(道中),出撃,勝利A,深海侵入機動部隊 前衛群,,无,利根改二(Lv.95),,利根改二(Lv.95),
2017/02/21 14:06:52,鎮守府正面海域(1-1),2(道中),進撃,勝利A,敵はぐれ艦隊,霰,无,漣改(Lv.76),,漣改(Lv.76),
2017/02/21 13:59:02,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,磯波,无,漣改(Lv.76),,漣改(Lv.76),
2017/02/21 12:44:54,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,曙,白雪,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:29:28,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,時雨,无,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:26:56,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,白雪,无,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:26:01,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:24:49,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,无,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:24:01,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,如月,无,黒潮改(Lv.76),,黒潮改(Lv.76),
2017/02/21 12:22:34,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,白雪,无,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 12:20:53,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初霜,无,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 12:17:02,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,霰,五月雨,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 12:14:9,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,神通,无,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 12:12:34,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 12:11:43,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,荒潮,无,深雪改(Lv.76),,深雪改(Lv.76),
2017/02/21 11:40:50,サーモン海域北方(5-5),2(道中),出撃,敗北D,敵前衛警戒部隊,,藤波,藤波(Lv.29),,藤波(Lv.29),
2017/02/21 02:40:31,鎮守府近海航路(1-6),13(道中),進撃,勝利A,任務部隊C群 前衛部隊,,无,神通改二(Lv.111),,神通改二(Lv.111),
2017/02/21 02:38:15,鎮守府近海航路(1-6),12(道中),進撃,敗北D,任務部隊C群 機動部隊,,无,神通改二(Lv.111),,神通改二(Lv.111),
2017/02/21 02:36:51,鎮守府近海航路(1-6),3(道中),出撃,完全勝利!!!S,通商破壊潜水艦隊 III群,満潮,无,神通改二(Lv.111),,吹雪改二(Lv.97),
2017/02/21 02:22:53,アルフォンシーノ方面(3-3),11(Boss点),進撃,勝利S,深海棲艦泊地艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.54),
2017/02/21 02:21:19,アルフォンシーノ方面(3-3),3(道中),進撃,勝利S,敵護衛空母群,,无,榛名改二(Lv.143),,Aquila改(Lv.54),
2017/02/21 02:20:02,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.54),
2017/02/21 02:16:57,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,千歳,Aquila改,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/21 02:15:26,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,妙高,无,榛名改二(Lv.143),,Graf Zeppelin改(Lv.80),
2017/02/21 02:11:00,アルフォンシーノ方面(3-3),7(道中),進撃,勝利S,敵空母機動部隊,舞風,无,榛名改二(Lv.143),,Aquila改(Lv.53),
2017/02/21 02:9:13,アルフォンシーノ方面(3-3),3(道中),進撃,勝利S,敵護衛空母群,満潮,无,榛名改二(Lv.143),,Aquila改(Lv.53),
2017/02/21 02:02:21,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,満潮,无,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/21 01:25:51,アルフォンシーノ方面(3-3),7(道中),進撃,勝利S,敵空母機動部隊,鳥海,妙高改二,榛名改二(Lv.143),,Aquila改(Lv.53),
2017/02/21 01:22:49,アルフォンシーノ方面(3-3),3(道中),進撃,勝利S,敵護衛空母群,,无,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/21 01:21:29,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.53),
2017/02/21 01:16:46,カレー洋制圧戦(4-2),11(道中),進撃,戦術的勝利B,敵空母機動部隊,,呂500,呂500(Lv.154),,伊8改(Lv.62),
2017/02/21 01:14:58,カレー洋制圧戦(4-2),2(道中),出撃,勝利A,敵前衛艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/21 01:12:18,カレー洋制圧戦(4-2),8(道中),進撃,完全勝利!!!S,敵補給船団,,无,呂500(Lv.154),,伊19改(Lv.53),
2017/02/21 01:9:27,カレー洋制圧戦(4-2),11(道中),進撃,勝利A,敵空母機動部隊,涼風,无,呂500(Lv.154),,伊19改(Lv.53),
2017/02/21 01:07:54,カレー洋制圧戦(4-2),1(道中),出撃,戦術的勝利B,敵潜水教導艦隊,,无,呂500(Lv.154),,伊19改(Lv.53),
2017/02/21 01:03:26,アルフォンシーノ方面(3-3),7(道中),進撃,勝利S,敵空母機動部隊,,羽黒改二,榛名改二(Lv.143),,Aquila改(Lv.53),
2017/02/21 00:58:54,アルフォンシーノ方面(3-3),3(道中),進撃,勝利S,敵護衛空母群,,无,榛名改二(Lv.143),,Graf Zeppelin改(Lv.80),
2017/02/21 00:57:36,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.52),
2017/02/21 00:53:26,アルフォンシーノ方面(3-3),12(道中),進撃,完全勝利!!!S,敵空母機動部隊,千歳,无,榛名改二(Lv.143),,Aquila改(Lv.52),
2017/02/21 00:51:33,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,,无,榛名改二(Lv.143),,羽黒改二(Lv.98),
2017/02/21 00:48:06,カレー洋制圧戦(4-2),13(Boss点),進撃,勝利A,東方主力艦隊,扶桑,伊58改 & 伊168改,呂500(Lv.154),,伊26改(Lv.59),
2017/02/21 00:46:26,カレー洋制圧戦(4-2),7(道中),進撃,勝利A,敵空母機動部隊,名取,无,呂500(Lv.154),,伊26改(Lv.59),
2017/02/21 00:44:39,カレー洋制圧戦(4-2),1(道中),出撃,敗北D,敵潜水教導艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 23:02:35,カレー洋制圧戦(4-2),8(道中),進撃,勝利A,敵補給船団,,无,呂500(Lv.154),,伊58改(Lv.71),
2017/02/20 23:00:50,カレー洋制圧戦(4-2),11(道中),進撃,戦術的勝利B,敵空母機動部隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:56:07,カレー洋制圧戦(4-2),1(道中),出撃,戦術的勝利B,敵潜水教導艦隊,黒潮,无,呂500(Lv.154),,伊168改(Lv.85),
2017/02/20 22:52:39,カレー洋制圧戦(4-2),13(Boss点),進撃,勝利S,東方主力艦隊,伊勢,无,呂500(Lv.154),,伊168改(Lv.85),
2017/02/20 22:50:26,カレー洋制圧戦(4-2),7(道中),進撃,勝利A,敵空母機動部隊,龍驤,无,呂500(Lv.154),,伊58改(Lv.138),
2017/02/20 22:49:01,カレー洋制圧戦(4-2),1(道中),出撃,戦術的勝利B,敵潜水教導艦隊,五月雨,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:43:29,カレー洋制圧戦(4-2),8(道中),進撃,勝利A,敵補給船団,飛鷹,伊8改,呂500(Lv.154),,伊19改(Lv.137),
2017/02/20 22:40:35,カレー洋制圧戦(4-2),7(道中),進撃,勝利A,敵空母機動部隊,,无,呂500(Lv.154),,伊19改(Lv.137),
2017/02/20 22:38:06,カレー洋制圧戦(4-2),1(道中),出撃,敗北D,敵潜水教導艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:33:43,カレー洋制圧戦(4-2),11(道中),進撃,勝利A,敵空母機動部隊,,伊26改 & 伊401改,呂500(Lv.154),,伊58改(Lv.138),
2017/02/20 22:32:19,カレー洋制圧戦(4-2),2(道中),出撃,勝利A,敵前衛艦隊,,无,呂500(Lv.154),,伊26改(Lv.59),
2017/02/20 22:24:30,カレー洋制圧戦(4-2),13(Boss点),進撃,完全勝利!!!S,東方主力艦隊,比叡,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:21:18,カレー洋制圧戦(4-2),7(道中),進撃,戦術的勝利B,敵空母機動部隊,,无,呂500(Lv.154),,伊26改(Lv.59),
2017/02/20 22:19:44,カレー洋制圧戦(4-2),1(道中),出撃,敗北D,敵潜水教導艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:16:24,カレー洋制圧戦(4-2),8(道中),進撃,勝利A,敵補給船団,由良,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:14:24,カレー洋制圧戦(4-2),11(道中),進撃,勝利A,敵空母機動部隊,白雪,无,呂500(Lv.154),,伊58改(Lv.137),
2017/02/20 22:12:43,カレー洋制圧戦(4-2),1(道中),出撃,戦術的勝利B,敵潜水教導艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 22:02:49,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,,无,榛名改二(Lv.143),,Aquila改(Lv.52),
2017/02/20 22:01:11,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,朝潮,无,榛名改二(Lv.143),,Aquila改(Lv.52),
2017/02/20 21:55:13,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,,榛名改二 & 足柄改二,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/20 21:53:33,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,,无,榛名改二(Lv.143),,羽黒改二(Lv.98),
2017/02/20 21:50:37,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,那智,那智改二,榛名改二(Lv.143),,羽黒改二(Lv.98),
2017/02/20 21:48:15,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,北上,无,榛名改二(Lv.143),,Aquila改(Lv.52),
2017/02/20 21:45:39,アルフォンシーノ方面(3-3),13(Boss点),進撃,勝利S,深海棲艦泊地艦隊,山城,无,榛名改二(Lv.143),,足柄改二(Lv.93),
2017/02/20 21:43:32,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,由良,无,榛名改二(Lv.143),,Aquila改(Lv.51),
2017/02/20 21:41:37,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,羽黒,无,榛名改二(Lv.143),,Graf Zeppelin改(Lv.79),
2017/02/20 21:38:45,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,,无,榛名改二(Lv.143),,Aquila改(Lv.51),
2017/02/20 21:36:07,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,足柄,无,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/20 21:32:44,アルフォンシーノ方面(3-3),13(Boss点),進撃,勝利S,深海棲艦泊地艦隊,金剛,无,榛名改二(Lv.143),,Aquila改(Lv.51),
2017/02/20 21:30:58,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,飛鷹,无,榛名改二(Lv.143),,Aquila改(Lv.51),
2017/02/20 21:29:11,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,名取,无,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/20 20:04:9,アルフォンシーノ方面(3-3),13(Boss点),進撃,勝利S,深海棲艦泊地艦隊,金剛,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 20:02:27,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,龍驤,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 19:9:45,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 18:36:27,アルフォンシーノ方面(3-3),11(Boss点),進撃,勝利S,深海棲艦泊地艦隊,伊勢,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 18:34:22,アルフォンシーノ方面(3-3),3(道中),進撃,勝利S,敵護衛空母群,鳥海,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 18:32:51,アルフォンシーノ方面(3-3),1(道中),出撃,勝利S,敵前衛艦隊,,无,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/20 18:29:07,アルフォンシーノ方面(3-3),12(道中),進撃,勝利S,敵空母機動部隊,霞,Aquila改,榛名改二(Lv.143),,榛名改二(Lv.143),
2017/02/20 18:27:06,アルフォンシーノ方面(3-3),1(道中),出撃,完全勝利!!!S,敵前衛艦隊,,无,榛名改二(Lv.143),,Aquila改(Lv.50),
2017/02/20 18:13:40,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,三日月,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:12:46,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:9:06,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,磯波,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:07:40,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:06:15,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:05:21,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初雪,无,風雲改(Lv.45),,風雲改(Lv.45),
2017/02/20 18:03:58,鎮守府正面海域(1-1),2(道中),進撃,完全勝利!!!S,敵はぐれ艦隊,,无,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 18:03:02,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,朧,无,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 18:01:39,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,敷波,夕立,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 18:00:55,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 17:59:27,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,,響,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 17:58:28,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,若葉,无,春雨改(Lv.45),,春雨改(Lv.45),
2017/02/20 17:56:41,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,,无,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:55:42,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,時雨,无,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:53:34,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,響,无,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:52:37,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,夕立,无,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:50:36,鎮守府正面海域(1-1),3(Boss点),進撃,戦術的敗北C,敵主力艦隊,,深雪,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:49:05,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,山風改(Lv.47),,山風改(Lv.47),
2017/02/20 17:47:15,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,深雪,皐月,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:46:19,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,初雪,无,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:44:41,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,睦月,如月,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:43:32,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,深雪,无,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:42:13,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,電,无,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:40:33,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,皐月,无,五月雨改(Lv.48),,五月雨改(Lv.48),
2017/02/20 17:36:36,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,時雨,漣,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:35:49,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,,无,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:30:38,鎮守府正面海域(1-1),2(道中),進撃,勝利S,敵はぐれ艦隊,如月,无,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:29:50,鎮守府正面海域(1-1),1(道中),出撃,勝利S,敵偵察艦,,无,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:25:20,鎮守府正面海域(1-1),3(Boss点),進撃,勝利A,敵主力艦隊,漣,荒潮,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:24:20,鎮守府正面海域(1-1),1(道中),出撃,完全勝利!!!S,敵偵察艦,子日,无,村雨改(Lv.48),,村雨改(Lv.48),
2017/02/20 17:18:43,鎮守府近海(1-5),10(Boss点),進撃,勝利S,敵通商破壊主力艦隊,飛鷹,朝霜改,朝霜改(Lv.80),,五十鈴改二(Lv.98),
2017/02/20 17:17:01,鎮守府近海(1-5),4(道中),進撃,完全勝利!!!S,敵潜水艦隊C群,村雨,无,朝霜改(Lv.80),,五十鈴改二(Lv.98),
2017/02/20 17:15:52,鎮守府近海(1-5),2(道中),進撃,完全勝利!!!S,敵潜水艦隊A群,,无,朝霜改(Lv.80),,夕張改(Lv.121),
2017/02/20 17:14:56,鎮守府近海(1-5),1(道中),出撃,完全勝利!!!S,敵偵察潜水艦,荒潮,无,朝霜改(Lv.80),,夕張改(Lv.121),
2017/02/20 17:11:05,鎮守府近海(1-5),2(道中),進撃,勝利S,敵潜水艦隊A群,,朝霜改,夕張改(Lv.121),,夕張改(Lv.121),
2017/02/20 17:10:08,鎮守府近海(1-5),1(道中),出撃,完全勝利!!!S,敵偵察潜水艦,朧,无,夕張改(Lv.121),,夕張改(Lv.121),
2017/02/20 17:06:23,東部オリョール海(2-3),11(Boss点),進撃,戦術的勝利B,敵主力打撃群,北上,无,呂500(Lv.154),,伊401改(Lv.77),
2017/02/20 17:05:01,東部オリョール海(2-3),5(道中),出撃,勝利A,敵巡洋艦隊,,无,呂500(Lv.154),,呂500(Lv.154),
2017/02/20 17:01:04,沖ノ島海域(2-4),17(Boss点),進撃,勝利S,敵侵攻中核艦隊,雪風,无,榛名改二(Lv.143),,雲龍改(Lv.58),
2017/02/20 16:59:34,沖ノ島海域(2-4),13(道中),進撃,勝利S,敵空母機動部隊,不知火,无,榛名改二(Lv.143),,Graf Zeppelin改(Lv.79),
2017/02/20 16:58:01,沖ノ島海域(2-4),3(道中),進撃,勝利S,敵水上打撃艦隊,龍田,无,榛名改二(Lv.143),,Aquila改(Lv.49),
2017/02/20 16:54:14,沖ノ島海域(2-4),1(道中),出撃,勝利S,敵巡洋艦隊,,无,榛名改二(Lv.143),,Graf Zeppelin改(Lv.79),
2017/02/20 16:47:56,東部オリョール海(2-3),9(道中),進撃,勝利A,敵強襲揚陸艦隊,如月,无,呂500(Lv.154),,伊168改(Lv.84),
2017/02/20 16:45:50,東部オリョール海(2-3),3(道中),進撃,戦術的勝利B,敵強襲揚陸艦隊,電,无,呂500(Lv.153),,呂500(Lv.153),
2017/02/20 16:44:33,東部オリョール海(2-3),1(道中),出撃,勝利A,敵巡洋艦隊,涼風,无,呂500(Lv.153),,呂500(Lv.153),
2017/02/20 16:41:54,東部オリョール海(2-3),11(Boss点),進撃,戦術的勝利B,敵主力打撃群,霞,无,呂500(Lv.153),,伊8改(Lv.132),
2017/02/20 16:40:28,東部オリョール海(2-3),1(道中),出撃,戦術的勝利B,敵巡洋艦隊,,无,呂500(Lv.153),,伊8改(Lv.132),
2017/02/20 16:38:37,東部オリョール海(2-3),9(道中),進撃,完全勝利!!!S,敵強襲揚陸艦隊,祥鳳,无,呂500(Lv.153),,伊8改(Lv.132),
2017/02/20 16:36:59,東部オリョール海(2-3),3(道中),進撃,完全勝利!!!S,敵強襲揚陸艦隊,霰,无,呂500(Lv.153),,呂500(Lv.153),
2017/02/20 16:35:42,東部オリョール海(2-3),1(道中),出撃,勝利A,敵巡洋艦隊,,无,呂500(Lv.153),,伊8改(Lv.132),
2017/02/20 16:33:29,東部オリョール海(2-3),10(道中),進撃,勝利A,敵強襲揚陸艦隊,霞,无,呂500(Lv.153),,伊26改(Lv.59),
2017/02/20 16:32:12,東部オリョール海(2-3),5(道中),出撃,勝利A,敵巡洋艦隊,,无,呂500(Lv.153),,呂500(Lv.153),
2017/02/20 16:29:40,東部オリョール海(2-3),10(道中),進撃,完全勝利!!!S,敵強襲揚陸艦隊,鳥海,无,呂500(Lv.153),,呂500(Lv.153),
